created_at,text,username,screen_name,verified,followers_count
Tue Oct 05 18:40:50 +0000 2021,"RT @BrianEntin: No sign of search activity at the reserve this morning.
Chopper going up soon and I'll post video from the sky -- but all a…",Chris PIlz,chrispilz,False,1548
Tue Oct 05 18:40:50 +0000 2021,Totally a fascist. You people need to go touch grass,Jacob🕊🇻🇦🌺,cokedeaIerr,False,588
Tue Oct 05 18:40:50 +0000 2021,"@R1bNigga @alob_e she has to be one of the most psychotic people ive seen on here in a while, but not psychotic in… https://t.co/HD7OCGjw14",american dreams lost and found,idrivebyfaith,False,689
Tue Oct 05 18:40:50 +0000 2021,"RT @ItsRidzi: Karan just age shamed #ShamitaShetty by referring to as ""aunty"". What a class &amp; grace. Ek din mein gentleman-ness dikh gayi 😏…",Deep.. 💥,deeprehal10,False,338
Tue Oct 05 18:40:50 +0000 2021,@ritwikbeta Neither I nor my keyboard can do justice to this absolute masterpiece. Damn.. I want a grand piano when I hear such pieces😂,Saurav Das,OfficialSauravD,False,15596
Tue Oct 05 18:40:50 +0000 2021,"@Bhenz1208 @SB19Official @88risingRadio @sosupersam 655!.The only disability in life is a bad attitude.*.:

SB-ACT… https://t.co/LWmxg79JM4",Biasko Si Pablo,pablobiasko,False,220
Tue Oct 05 18:40:50 +0000 2021,"RT @JohnJHarwood: ""GOP Sen Roy Blunt said '40 or 45' Republicans would be willing to agree to allow a debt ceiling increase to come a vote,…",Soren 🌊🌊🌊,krick0604,False,14754
Tue Oct 05 18:40:50 +0000 2021,"RT @mariyamzaha101: Help a homegirl out, please let me know what are the ways you want a retail store to be convenient in, and more ideas o…",Ammi Ali,SaamihaaAli,False,226
Tue Oct 05 18:40:50 +0000 2021,@RealStirfryguy I think that's a three day streak for ya boy,Ray,RayDoesData,False,2661
Tue Oct 05 18:40:50 +0000 2021,RT @mipaltan: Ishan stepping up at a crucial moment 💪💙,Sachin,scalpelinhand,False,118
Tue Oct 05 18:40:50 +0000 2021,"@giawlngford @RBLXcrackop Really, some random videos, cant you text like a normal person, probably 10y, i dont want… https://t.co/tIV7CSnbeN",Raticorzz 🎃,ImObamaSenpai1,False,2
Tue Oct 05 18:40:50 +0000 2021,Yo when I the live stream?,Daoxin@SMT5&Nocturne,Daoxingames,False,546
Tue Oct 05 18:40:50 +0000 2021,RT @samal_ad: 😔 Episode is about to end and i still didn't get able to watch that scene where pratik grabbed mr bhanusali's collar. 😓 kya m…,🦁PrattuFan🦁,PrattuFan,False,876
Tue Oct 05 18:40:50 +0000 2021,"RT @sugatalus: putting a lot of faith in namjoon and his tendency to give yoongi the best nicknames like mr soggy, shy boy suga, sububble,…",Dayana⁷,diddyhug,False,44
Tue Oct 05 18:40:50 +0000 2021,"RT @gesuko__: Light Novel 6 Part 3, or as I like to call it Canon Bkdk Sick Fic https://t.co/u8tl5zCzQg",𝕀𝕧𝕠𝕣𝕪 | 🔞 | Comms closed | @ Zines | 🥦💥🍰⚙,BleedingIvory,False,9017
Tue Oct 05 18:40:50 +0000 2021,"RT @cjwerleman: This not Afghanistan. This is Hindutva ruled India, the most dangerous place in the world for a woman!",Frustated,Frustated4,False,378
Tue Oct 05 18:40:50 +0000 2021,6+3 = 9 but so does 5+4 and 7+2. The way you do things isn't always the only way to do them. Respect other people's way o…,Fateeha Natasya,FateehaN,False,101172
Tue Oct 05 18:40:50 +0000 2021,RT @phaithfuI: never disrespect a girl that made sure you were okay whenever nobody else did,🔆kyy,kyleighh19,False,141
Tue Oct 05 18:40:50 +0000 2021,"@nasty_canasta So you find the discomfort of taking the jab to be less than the discomfort of a career change.
Private pilot? Instructor?",John Denney,JohnDen98975832,False,509
Tue Oct 05 18:40:50 +0000 2021,@GameStop I BUY ALL SHARES ON COMPUTERSHARE 😍💎🚀,Andreas05,Andreas29632275,False,4
Tue Oct 05 18:40:50 +0000 2021,RT @IntelDoge: Sad and honestly quite frightening.,Kory Bobrow,KoryBobrow,False,1998
Tue Oct 05 18:40:50 +0000 2021,"RT @NationalFile: Undercover Video: Pfizer Scientists Fear the Company, Know Vax Less Effective Than Natural Immunity https://t.co/beCPaU4v…",Carolyn Bailey,Carobailey864,False,3349
Tue Oct 05 18:40:50 +0000 2021,"""The American people support the right to a safe, legal abortion. We're not going back—not now, not ever.""… https://t.co/lFIQ7FIHj7",ZNet,UnofficialZnet,False,770
Tue Oct 05 18:40:50 +0000 2021,@swansforever I hope she parked nicely at the hospital,Chasing The Dragon 🏴󠁧󠁢󠁷󠁬󠁳󠁿,chsingthedragon,False,2620
Tue Oct 05 18:40:50 +0000 2021,@YellowLantern12 Don't u dare have such stupid attitude! Everyone has something to offer but it depends on their at… https://t.co/yUOvU0vpGC,Rat Bastard 🎃(but spooky)🎃☭⃠,Rat_Bastard0,False,859
Tue Oct 05 18:40:50 +0000 2021,RT @PrimeVideo: What’s your favorite show within a show and why is it Troy and Abed In The Morning? https://t.co/ioAuohosZY,The Community Rewatch Podcast 🎙,CommRewatchPod,False,3374
Tue Oct 05 18:40:50 +0000 2021,"RT @KhayyaamButt: Mario being the one to, and even being able to wield the Keyblade and open the way for Sora makes sense in a meta way.

K…",1JellyPlease(COMMISSIONS OPEN),Nekutinek,False,92
Tue Oct 05 18:40:50 +0000 2021,"Fcvk em!!! 
I just know I need that opening track Mos Def did for this joint.
 🔥🔥🔥🔥",Ol' Man Eriq (Business As Usual),The06Gentleman,False,2481
Tue Oct 05 18:40:50 +0000 2021,The network really affected the space so I'm sorry about that but we'll try again next week 💗,thicke buttowski| thato,anentirethato,False,3958
Tue Oct 05 18:40:50 +0000 2021,"Last game of the day!

Galatasaray vs Unicorns of Love!

Day 1 is almost in the books!!

I'mma need a nap after this 😂

#Worlds2021",Anthony Bruno,Archangel_SJ,False,347
Tue Oct 05 18:40:50 +0000 2021,RT @ChloeBailey: i have never felt more seen https://t.co/RmQ2oyxUHc,nami 🧚‍♀️,amorecultz,False,303
Tue Oct 05 18:40:50 +0000 2021,"RT @CSKFansArmy: Breaking

""Hopefully I'll play my last game in Chennai""

          - MS Dhoni 🦁💛

#WhistlePodu | @MSDhoni",Pandu reloaded,pandugadu85,False,81
Tue Oct 05 18:40:50 +0000 2021,These people were awful to work with. Leaving shit open (We had a cat who liked to chew on stuff.) exposing our cat… https://t.co/lyicas64Dl,🦋Florence🦋,theriseofdax,False,631
Tue Oct 05 18:40:50 +0000 2021,RT @kylegriffin1: CIA veteran Evan McMullin has launched a U.S. Senate campaign in Utah — as an independent — to oust Republican Mike Lee.,chad lynch,chadlynchNE,False,85
Tue Oct 05 18:40:50 +0000 2021,RT @kimpetras: ⚡️OUT NOW⚡️ the girls and i had a wet n’ wild time . tysm to everyone who made this video come to life . watch here https://…,weslley,wesinthesky,False,1083
Tue Oct 05 18:40:50 +0000 2021,RT @amayarae_: this soft spot for u ain’t gon last forever gangsta,Kgomotso_xo,_Kgomotso_M,False,1519
Tue Oct 05 18:40:50 +0000 2021,RT @DaroLi0n: I made a small sketch https://t.co/aZexTFSvCP,🌟Mikael Siegfried🌟 (Comms Open),TheNaughtyHyena,False,137
Tue Oct 05 18:40:51 +0000 2021,Shoots  her  E  to  get  Vision  over  your  cock,⎲ ─ 𝐒𝙉𝙊𝙒S̲K̲A̲N̲K̲ ❅ * ° • ·,SKANKOFTHESNOW,False,276
Tue Oct 05 18:40:51 +0000 2021,A major crackdown needs to happen with this Qanon thing. It’s literally causing violence to kids now. Insane!,Help stop the spread. Lets get back to normal.,AMira_FL,False,512
Tue Oct 05 18:40:51 +0000 2021,RT @pattmlatimes: #TylerDroeger 's GoFundMe page has already raised more than three times his original goal. https://t.co/iuex2RM5G3,BikinginLA,bikinginla,False,8237
Tue Oct 05 18:40:51 +0000 2021,"RT @TheBlackSWC: Sorry not Sorry. But FB &amp; it's entire enterprise is anti Trans, anti femme, anti Black, anti the people. Anti artists, pro…",Nobel prize-winning drug,ughkylieplanet,False,461
Tue Oct 05 18:40:51 +0000 2021,RT @e_mcguire_: The challenge I’m doing this month is called October and it’s where I just try to get through every day of October,GOOGLE ME BITCH,jackieeehill,False,218
Tue Oct 05 18:40:51 +0000 2021,"RT @WholeLottaLyes: midfielders who get the ball and alarm bells immediately start going off in their head, and their first thought is how…",WIZARD KELLY,CKM11,False,694
Tue Oct 05 18:40:51 +0000 2021,@hana___anah Support for safe abortions for women done by qualified medical doctors in a sterile environment.,Angie McMurtrie,WomanThatVotes,False,712
Tue Oct 05 18:40:51 +0000 2021,@itspalindromee I am sure it was it sounds good at least 🤣,Tobias Pahl,Pahl_Tobi,False,13
Tue Oct 05 18:40:51 +0000 2021,"RT @RefugeesToken: 📌Our team is here and working hard to create a strong base for the potential investors will come.
Currently we are worki…",mercy olushola sulu,sulu_mercy,False,74
Tue Oct 05 18:40:51 +0000 2021,"RT @msolurin: Interesting how NYPD isn’t beating, arresting, or hitting them with cars. Wonder what’s different",Phatjhedi,PhatJhedi,False,269
Tue Oct 05 18:40:51 +0000 2021,where’s harry i miss him,maram.🐇,eternaIhrry,False,1900
Tue Oct 05 18:40:51 +0000 2021,"RT @nayf_cars: Today I have learned of the existence of the Hartge H35-24. An E30 M3 with a 330bhp M88/3 engine. Marvellous.

https://t.co/…",wkoch11,WKochF1,False,80
Tue Oct 05 18:40:51 +0000 2021,"RT @eraytee7: Dont ever get it twisted; there is no peace of mind for a poor man, make money 💴 please…👌🏽🤝",TARZAN 🇺🇸,mmoaNkoaa,False,12317
Tue Oct 05 18:40:51 +0000 2021,@macedon_prince I mean I'd do it,♡,violeinne,False,87
Tue Oct 05 18:40:51 +0000 2021,RT @Javi: Some personal news… today is my first day at Facebook as a Site Reliability Engineer!,Moritz Kröger,McRip,False,330
Tue Oct 05 18:40:51 +0000 2021,"@MutooroHillary The travel, the amazing work I",Salma Hanifah,Salmza_rz,False,516
Tue Oct 05 18:40:51 +0000 2021,RT @CREWcrew: Sometimes we feel like a broken record. But seriously....FIRE LOUIS DEJOY. https://t.co/RmYgRYyvxg,Chester Payne,chesterp13,False,80
Tue Oct 05 18:40:51 +0000 2021,"A bit ov reflection, &amp; we can easily say our 20’s was fucking insane… can’t wait to write this shit down",Andy Gleek,NXMXGOLDXX,False,1143
Tue Oct 05 18:40:51 +0000 2021,RT @UncleInCharge: My uncle I have a hard time getting our work done sometimes 🤫 https://t.co/lUYxKEAI34,t,talllll124,False,37
Tue Oct 05 18:40:51 +0000 2021,"Hey CDC instead of gun violence, study gang violence!",Ginger McFall,GingerMcFall,False,1525
Tue Oct 05 18:40:51 +0000 2021,@lovertures @shegoldenhs how do you get your film back so fast? i took my camera in and they said it would be 2 weeks :(,"alyssa 🐇 25, 29!!!🎃",lightsuplyssaa,False,552
Tue Oct 05 18:40:51 +0000 2021,"Why would any fan slag a player off over a couple of poor games when he has given several years of top quality , ca… https://t.co/yNzFuIsnH1",Melvin wood,liverpaul66,False,1603
Tue Oct 05 18:40:51 +0000 2021,@kinosecretclub i switch and use both ways😦,elio/leigh loves wybie🎗️,leighminnit,False,252
Tue Oct 05 18:40:51 +0000 2021,"@ponzikong @Reuters ""Social media is a cancer upon society"" he wrote on social media.",The Mad King,PeeweeThe_King,False,3
Tue Oct 05 18:40:51 +0000 2021,Now playing Pauli California - la vida e bella.mp3 by !,californiadream,PoroSitoi145,False,11
Tue Oct 05 18:40:51 +0000 2021,"GTA3, Vice City and San Andreas rebuild on the Unreal Engine could be real eye candy. I am looking forward to it!",Sonny Evans,SonnyFnEvans,False,14505
Tue Oct 05 18:40:51 +0000 2021,RT @army_shiba: Retweet for a new $SHIB ATH!🐶🔥 https://t.co/DQkrPqIp2t,Jacky13,Jacky13123,False,45
Tue Oct 05 18:40:51 +0000 2021,@DodgersNation This is going to be a seriously embarrassing tweet if we get eliminated before even making it to the divisional round,Wups,idowups,False,12
Tue Oct 05 18:40:51 +0000 2021,RT @KaylarWill: I have no shame I’m so sorry,🥷🏾$ensai🥷🏾,ToRich_ToCare,False,538
Tue Oct 05 18:40:51 +0000 2021,"@marpar_53 @FrankAmari2 @Jim_Jordan He's a troll on the starting blocks anytime a conservative tweets, he pounces.
Pathetic.",The Law,VanSolo10,False,454
Tue Oct 05 18:40:51 +0000 2021,@elonmusk @cleantechnica If you tweet about #shiba I’ll be able to pay for the new Tesla I’ve been dreaming about,Kevin C.,CellyK19,False,103
Tue Oct 05 18:40:51 +0000 2021,RT @omnomdnf: i got got rt pls😭 https://t.co/wMDVPrWzTu,river :T 🎃🇲🇽| punz enjoyer 🥰,rivenier,False,615
Tue Oct 05 18:40:51 +0000 2021,"RT @positivebiscuit: Try talk about your problems and feelings. If you don't feel comfy talking with another person, I find that plants lis…",🎃Kenzie🎃,KenzieCim1,False,532
Tue Oct 05 18:40:51 +0000 2021,We don’t even talk like that so how am i supposed to know what she likes 😭,𝐵𝑒𝑙𝑙𝑎🖤⁷,littlefaetae,False,45
Tue Oct 05 18:40:51 +0000 2021,RT @ninoboxer: Folks think about it.. You think Deep State 60 minutes would allow a whistleblower to sell out their boy Zuck? No. This was…,Raiseyourvibration,christamleon,False,542
Tue Oct 05 18:40:51 +0000 2021,Rejoice in the Lord always and again I say rejoice let your moderation be known unto all the Lord is at hand ~Phili… https://t.co/Wp8Ej48Cd6,Nicole Janae {Hawley}✨💫✨✨🌟⭐✨🌟,JanaeHawley,False,57
Tue Oct 05 18:40:51 +0000 2021,@sarahanne1212 My sources have confirmed that there isn’t a shirt that can permanently contain Tyler O’Neill.,Erik Novak,enovafhc,False,6
Tue Oct 05 18:40:51 +0000 2021,"RT @FWDus: ""A path to citizenship would keep millions of families together, allow people who have been essential to the recovery from COVID…",Kiewatt Karen,Kitlee1006,False,0
Tue Oct 05 18:40:51 +0000 2021,not only that!!! i’ll also pay for my place by the ring,comrade carly,carlyloupe,False,374
Tue Oct 05 18:40:51 +0000 2021,RT @GabulaMwell_PE: The way broke women always talk down about P.E. (Gqeberha) gents says a lot about how much people hate what they want b…,Lebo Moshwang,LMoshwang,False,4402
Tue Oct 05 18:40:51 +0000 2021,"@fantomeatome @ConflitsFrance Live a voir Manipulation mondial !!!! Freddy Live Club
https://t.co/xujKfzaMDL",Freddy Koeur De Lion,de_koeur,False,390
Tue Oct 05 18:40:51 +0000 2021,"RT @francis_chapter: Our stand is, the MoC should accept the Drivers license, passport, voter's Id. Reason be that, these bodies already ha…",Slightly Used Virgin 💧,theonlySUV,False,2998
Tue Oct 05 18:40:51 +0000 2021,"RT @learmonth: Interesting internal experiment here: FB set up new accounts, followed mainstream GOP figures, and got recommended QAnon con…",Mary Kish,KishofDeath,False,691
Tue Oct 05 18:40:51 +0000 2021,"‘if you’re dating an e-girl you’re single to me, what’s she going to do ? tweet soccer mommy lyrics ?’ 😭😭",uff is bangin feadz is bangin,chersnorewitz,False,37
Tue Oct 05 18:40:51 +0000 2021,"RT @chris__spinelli: It's been six days since I got the vaccine for my job.

It's also been six days since I've been to work because I've b…",Douglas Dalziel,douglas_dalziel,False,997
Tue Oct 05 18:40:51 +0000 2021,"RT @Vet_093: OK THIS IS NOT EVEN A DEBATE AT THIS POINT. 
IF YOU DISAGREE YOU ARE JUST WRONG. https://t.co/axt2X6VlME",Cant_make_thisup,c_thisup,False,62
Tue Oct 05 18:40:51 +0000 2021,"@dream_mochi01 donee 
would love mermaid 2020 and sice 850 followers special i would say 850k and dream set is rr",❥︎𝗞𝗮𝘆𝗼𝗼𝗺𝗶 »🎃🦇« 𝖨𝗆 𝗌𝗈 𝖽𝗎𝗆𝖻,sxftkay_,False,181
Tue Oct 05 18:40:51 +0000 2021,@elonmusk @cleantechnica America would have a lower debt if we didn’t have a dumbass in office,Jake Johnson,TheStateFarm3AM,False,6
Tue Oct 05 18:40:51 +0000 2021,"RT @SANunvrse: [211003] 11:07PM KST

i have superpowers❤️

ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ

a superpower that moves tinys’ heartsㅎ","ceo of woosan, shell.",wooyafade,False,1483
Tue Oct 05 18:40:51 +0000 2021,"RT @UCDavisCLEAR: Further confirmation that there is no plan to impose a ""natural gas tax"" on agriculture. 

""Based on our research, we rat…",Frank DeMarco,franknote,False,546
Tue Oct 05 18:40:52 +0000 2021,"And I'm going to one of my fav restaurants too. So, I have that to look forward too 🥳",Tee ✨,Brownskinvixxen,False,504
Tue Oct 05 18:40:52 +0000 2021,"RT @dilberkhandhad1: #PratikSehajpal I saw the episode

First it was @imjaybhanushali who started poking #PratikSehajpal by saying Tommy,ch…",p kaur,Priyank66424569,False,60
Tue Oct 05 18:40:52 +0000 2021,Dancing to tbsl with near strangers who decide to take the camera and give us a great memory…. Yeah I do love harri… https://t.co/9aw7mbl2Ti,allyne 🌙 11,idkwitchrry,False,3156
Tue Oct 05 18:40:52 +0000 2021,If you have negative complain especially on important day do keep it. Give it a long thought first😵‍💫,teya🍓🥀,altheassssssg7,False,454
Tue Oct 05 18:40:52 +0000 2021,RT @reinatayyy: my family so proud I’m in college they don’t even know I’m fighting for my life in this bitch 😭😭😭😭,Woods Comma Elle,MCcentricity,False,1155
Tue Oct 05 18:40:52 +0000 2021,"RT @CABEZILLA142DXD: ¡Felicidades a los fans de Sora y Kingdom Hearts!

Fans de Crash Bandicoot... ¡JA!
#Sora4Smash #CrashBandicoot #SmashB…",Bubingi,BubingiGaming,False,21
Tue Oct 05 18:40:52 +0000 2021,@majid_chistii @DennisCricket_ You need a doctor,Qasim Ali,KasimShaw,False,51
Tue Oct 05 18:40:52 +0000 2021,"@singularfarm The brain behind this project is a great one
I'll forever $SING to the tone of #SING 
@singularfarm to the moon and beyond 🚀💯💪",Cryptolhover,Cryptolhover,False,33
Tue Oct 05 18:40:52 +0000 2021,i am so fruity omg,suwoop,aqvol69,False,29
Tue Oct 05 18:40:52 +0000 2021,"RT @joinslashh: Another FCFS release is taking place in our Discord server! ⚡️

5PM EST tomorrow, don't be late! ⏲️

Join in at https://t.c…",Rod j,Rodj71906232,False,3
Tue Oct 05 18:40:52 +0000 2021,RT @PervConfession: He fucked his PE teacher he met at a bar https://t.co/xRBH9mGRpq,A Kinky Man,KaranDude7_1,False,240
Tue Oct 05 18:40:52 +0000 2021,"RT @AdityaRajKaul: Latest: In a third attack by terrorists this evening within 120 minutes of each other in Kashmir, terrorists have now ki…",PS,pushkalsachdev1,False,448
Tue Oct 05 18:40:52 +0000 2021,RT @itsjustleigh__: I know talent when I see it 😍😍🤌🏾 this is legendary! Pun intended🌝@_LEGENDARY_D #BetterDays,YOUR FAV GEMINI,Barce_tsana,False,1490
Tue Oct 05 18:40:52 +0000 2021,RT @aquariusssoul: i just wanna fall in love but i know that shit ain’t safe,laurinha🌪,lauraasaints,False,6088
Tue Oct 05 18:40:52 +0000 2021,@NuttinPurrsonal I’ll take my chances for that 1%,Terra🍎🍏,ATerraBellum,False,3525
Tue Oct 05 18:40:52 +0000 2021,"@TristanSnell It is a good sign that what he is providing is worth it to the prosecutors, but giving that slimy Gae… https://t.co/rUKIl5gC3L",Darlene Tarantino,dtarantino2,False,62
Tue Oct 05 18:40:52 +0000 2021,@TeddyJamieson Beautiful Teddy. Thanks for sharing these words. Only a good man thinks such loving thoughts.,Sylvester Marcus (Separatist),Sylverster67,False,288
Tue Oct 05 18:40:52 +0000 2021,enjoy this thread of a public library snarking deliciously about Facebook,Jessica Price,Delafina777,False,26238
Tue Oct 05 18:40:52 +0000 2021,@voidwalks This has got to be a joke at this point,MizKitz,MadMizKitz,False,275
Tue Oct 05 18:40:52 +0000 2021,I might as well be doing a bloodhoundtober I'm drawing this bitch every day,🧪🐾 OxBH Enthusiast 🐾🧪,RhaaClaws,False,527
Tue Oct 05 18:40:52 +0000 2021,"Bringing some color to a very brown season. 🌈 #Vegan Butter Lettuce Salad with Roast Beets, Orange &amp; Avocado recipe… https://t.co/jkI44fajpk",Elizabeth Schneider,livinhealthySEA,False,83
Tue Oct 05 18:40:52 +0000 2021,bit h I just got a promoshun,shady commodities ibe,dicefucker,False,139
Tue Oct 05 18:40:52 +0000 2021,"RT @i_mikhey: One day that lasted a lifetime 
#AttackOnTitan #leviackerman #進撃の巨人 #エルリ https://t.co/bxGtZsAbDC",NCD,ncd0106,False,22
Tue Oct 05 18:40:52 +0000 2021,I don’t even like asking my bd for money 😭 he gon give it to me but still it feels weird 😂,Ny DaPrinxess 🦋,adoree_nanii,False,22
Tue Oct 05 18:40:52 +0000 2021,"RT @neptunebrewery: 🌊 Amongst The Waves 🌊

Our deliciously crisp Pilsner returns! 🔱

A refreshing beer with floral notes, leading to a ligh…",Chris Sandison,1984scorpion,False,104
Tue Oct 05 18:40:52 +0000 2021,RT @lhhcomfort: unseen Harry Styles with a towel in his hair on BBC radio in 2015. https://t.co/ItU6GykqMB,Harry's Bear,Harryzbear,False,12
Tue Oct 05 18:40:52 +0000 2021,"Giving away two double tickets to A Beautiful F***n day and BVCK YVRD in partnership with #MTNPulse 

To win: 
- Re… https://t.co/c27Sr5PNvK",Thabo Ralikontsane,Rali16,False,2723
Tue Oct 05 18:40:52 +0000 2021,tain hu is a wife and a girlfriend,coast 💕,CoastThru,False,623
Tue Oct 05 18:40:52 +0000 2021,RT @naailadesai: this is why i'm never leaving this app😭 https://t.co/8gbpQn11rQ,lerdinha 💖💛💙,rafs_olivera,False,125
Tue Oct 05 18:40:52 +0000 2021,RT @motorcityoprah: Happy Birthday My love 🥳🥳🥳🥳,living zombie ⚰,NNegr6,False,192
Tue Oct 05 18:40:52 +0000 2021,RT @amachokes: @mikobyy @WaterBucket14 I think ... I'm in love https://t.co/JbDWcjDAPN,WaterBucket,WaterBucket14,False,1
Tue Oct 05 18:40:52 +0000 2021,RT @falIingwalIs: there is a dutch version of stoff und schnaps help what 🧍 https://t.co/vbtcRM2i8u,mailin ☼ 🏳️‍🌈,lilosuniverse,False,1571
Tue Oct 05 18:40:52 +0000 2021,RT @TigrayHagereyy: The #UNSC must condemn @AbiyAhmedAli's expulsion of U.N staff. Any hinderance to humanitarian efforts intended for the…,Frewini Guesh/ደብረኸርበ,FrewiniGuesh,False,694
Tue Oct 05 18:40:52 +0000 2021,"""WhatsApp this WhatsApp that""

Have y'all tried just getting a phone",Rushium OD patient ⑦,Real_KyleJames,False,128
Tue Oct 05 18:40:52 +0000 2021,Maybe I’ll actually tune in and watch it.,BQ🌻,Ja_kay_la,False,395
Tue Oct 05 18:40:52 +0000 2021,@_btsenthusiast_ @gauri_jjk Be happy I remembered yours 🔪,Vivi⁷,joondreamy,False,878
Tue Oct 05 18:40:52 +0000 2021,"RT @K8brannen: Over the last few years, there has been a steady drumbeat of whistleblowers and witnesses who risk it all to tell the truth.…",Max Planck,vicnice137,False,907
Tue Oct 05 18:40:52 +0000 2021,i feel so lost today,♡ chi ♡,mortalgoddess,False,185
Tue Oct 05 18:40:52 +0000 2021,"RT @Meron_getahun: We all freaked out when @Facebook, @instagram &amp; @WhatsApp went down.
Imagine your electricity, internet, food &amp; bank acc…",awtash,awtash4,False,366
Tue Oct 05 18:40:52 +0000 2021,"@Ian_Politic In which case, due to proximity, I'm blaming you!",𝓕𝓪𝓲𝓻𝔂,La_Fee_Verte__,False,447
Tue Oct 05 18:40:52 +0000 2021,RT @DrPaulGosar: We could deport every so called “dreamer” in a week with about 100 of these planes.  We know it can be done.  They importe…,casualitaAZ,casualita1,False,126
Tue Oct 05 18:40:52 +0000 2021,@RinaLiddle @BrentToderian Now compare the impacts of having local government pay millions to prepare a site for a… https://t.co/FYsZr1jUh2,BrewNoser,brewnoser,False,3144
Tue Oct 05 18:40:52 +0000 2021,@selimimoberdorf @definerds @AragonProject Yeah obviously still a big believer and holder,StΞfano ₿ernardi 🌲,stefanobernardi,False,17888
Tue Oct 05 18:40:52 +0000 2021,RT @Ebonie_QT: Having to prove you make 3x the rent…in a country that severely underpays its workers…is a scam in and of itself. One of the…,sarah,SarahmGoodall,False,220
Tue Oct 05 18:40:52 +0000 2021,Facts and receipts,USagent,Nguyeningdaily,False,115
Tue Oct 05 18:40:52 +0000 2021,"RT @ChartBeckyG: colaboraciones que lograron llegar a los 95 #1's en iTunes:

— ""Chicken Noodle Soup"" 
— ""My Universe""
— ""Savage Love (BTS…",Jimin⁷⌗🌼🇵🇪,wawitakoo,False,1
Tue Oct 05 18:40:52 +0000 2021,Sometimes I forget that we aren't together,jay,jjawaheerrr,False,46
Tue Oct 05 18:40:52 +0000 2021,One minute I’m a big baby next minute I’m dealing with thingssss 😖,"On That Note, Ma Br3 😒",_thejema,False,3621
Tue Oct 05 18:40:52 +0000 2021,“Flex on Instagram so I know who to rob.”,Oga Sir,Camkokobean,False,30
Tue Oct 05 18:40:52 +0000 2021,"RT @Iranianformerd1: a 2yr girl 🧒🏻who's been born in US never has experienced his father's embrace warmth👨🏻‍🍼,plz give her this gift  #Waiv…",Ami,hanarian1010,False,19
Tue Oct 05 18:40:53 +0000 2021,RT @yedoye_: dude wrote squid game in 2008 and got rejected for 10 years and people will try to tell you that's a lesson in perseverance. n…,gabrielaa⁷,j00ntaro,False,287
Tue Oct 05 18:40:53 +0000 2021,"E: then we can get Ada abla back here
B: Ada abla won't come back anymore...
#BahtOyunu #AdBor #CemreBaysel #AytaçŞaşmaz",Andreea Crăciun,not_a_funkiller,False,6390
Tue Oct 05 18:40:53 +0000 2021,"RT @Ohen_: I think a part of maturing is learning how to cope alone. 
Sometimes there’s not much others can do/say to help you.",Baby Girl 😜,Lorah_Karri,False,1581
Tue Oct 05 18:40:53 +0000 2021,RT @JustJess020786: My sister got a positive COVID test on Friday morning.  Started Ivermectin Friday afternoon.  By Sunday evening she was…,Shel Kings,KingsShel,False,108
Tue Oct 05 18:40:53 +0000 2021,RT @PearlElisabeth: But how do I send you $300 yet I only know you from IG😭😂,Ntare Lucky,LuckyNtare,False,991
Tue Oct 05 18:40:53 +0000 2021,RT @sassyblackdiva: Having a ball in the Little House on the Prairie FB group https://t.co/HBOWwq8CLW,ranch pasta wit the ham,FELAKOOCHlE,False,343
Tue Oct 05 18:40:53 +0000 2021,@Linksy502 Umm I didn't see your tweet but I knew who the artist was because someone sent it in discord some weeks… https://t.co/pPYZKmwY2K,Gustavo🎃,ovatsuG404,False,371
Tue Oct 05 18:40:53 +0000 2021,"RT @MelodyFluffing2: Did you know I just recently started selling my videos on ManyVids? 

If you like what you see visit the link 👇👇👇 http…",Mr.Gooner,TotallyAddict5,False,600
Tue Oct 05 18:40:53 +0000 2021,A couple shots from my show. There’s two more weeks to see it. https://t.co/w2Lv8Vbce1,art21savage,PasticheLumumba,False,1145
Tue Oct 05 18:40:53 +0000 2021,"RT @shaTIRED: If someone withdraws affection after you draw a boundary, run.",👸🏿,RanKotobukiii,False,87
Tue Oct 05 18:40:53 +0000 2021,RT @CaptnJabberJaws: Australian Premier (NSW) resigned Friday after being caught embroiled in a $65 Million Bribe from Pfizer &amp; Astra Zenec…,Pdog,Pdog95179387,False,397
Tue Oct 05 18:40:53 +0000 2021,"Happy Birthday You
No one does Me better than Yourself 

Love, I https://t.co/B8P9rA7EE3",Childfadas Matter,Guru_Revenge,False,520
Tue Oct 05 18:40:53 +0000 2021,"RT @KINGDOMHEARTS: Don't assume your dreams are just fantasy.

If you can imagine a world, believe in it... and dive in.",Harper🦋🏳️‍⚧️,Harper6202,False,393
Tue Oct 05 18:40:53 +0000 2021,RT @FromAlberta: I feel like I wanna throw a party and set up all these delicious snacks and foods and pretentious drinks but then not atte…,gmarie 🎼🌊 ANTI-FASCIST-#TeamTrudeau-💙,gmarie55,False,7119
Tue Oct 05 18:40:53 +0000 2021,and lets just say for now that they know the truth can i really be the only person who sees this?‼,Boyd Cooper,Boyd_ebooks,False,1238
